Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2015-07-26,1.17,225227.57,39346.13,123455.52,480.44,61945.48,60632.24,1271.5,41.74,conventional,2015,HarrisburgScranton
2018-01-21,0.85,1437239.09,728035.0,216211.98,6291.83,486700.28,410340.65,76287.17,72.46,conventional,2018,DallasFtWorth
2017-04-23,1.02,100154.13,21016.93,31935.14,63.35,47138.71,47076.77,6.19,55.75,conventional,2017,Spokane
2018-01-28,1.44,15001.51,422.41,3934.4,93.87,10550.83,9656.85,893.98,0.0,organic,2018,RichmondNorfolk
2016-02-07,1.61,4661.03,573.69,1792.04,364.71,1930.59,1801.35,129.24,0.0,organic,2016,SouthCarolina
2017-07-09,1.06,39591.12,8288.59,577.48,0.0,30725.05,30660.35,64.7,0.0,organic,2017,DallasFtWorth
2017-12-31,1.59,5528.74,76.28,474.42,0.0,4978.04,4716.25,261.79,0.0,organic,2017,Tampa
2015-03-08,1.01,291046.81,114868.1,132275.9,5339.34,38563.47,38263.99,299.48,0.0,conventional,2015,LasVegas
2017-06-11,1.22,6177216.24,2302944.62,1517908.04,188258.15,2168105.43,2095827.24,5598.97,66679.22,conventional,2017,California
2017-02-12,1.13,501364.8,13508.23,424253.19,7548.54,56054.84,56051.1,3.74,0.0,conventional,2017,NorthernNewEngland
2017-11-26,1.21,229292.0,71317.0,40629.0,7259.0,110088.0,82401.0,27604.0,83.0,conventional,2017,Detroit
2017-12-17,1.07,80191.11,6894.24,28129.43,326.83,44840.61,29455.18,15356.82,28.61,conventional,2017,Louisville
2017-10-01,1.33,105766.89,43623.37,22847.25,1404.16,37892.11,26558.89,11333.22,0.0,conventional,2017,Pittsburgh
2016-03-27,0.99,216788.92,2298.8,146037.81,5101.46,63350.85,53892.93,9316.77,141.15,conventional,2016,GrandRapids
2017-08-06,1.47,695848.77,60785.37,440986.27,5324.79,188752.34,182988.33,1830.67,3933.34,conventional,2017,BaltimoreWashington
2018-01-07,1.3,110929.77,40579.4,24117.63,1241.27,44991.47,36998.3,7993.17,0.0,conventional,2018,Pittsburgh
2016-06-19,1.13,172220.11,64425.61,36827.16,15000.42,55966.92,45124.02,6081.41,4761.49,conventional,2016,Columbus
2017-12-10,1.76,2237.32,52.94,566.03,0.0,1618.35,463.07,1155.28,0.0,organic,2017,Boise
2016-01-03,1.78,4284.47,749.2,1979.18,705.6,850.49,821.36,29.13,0.0,organic,2016,Charlotte
2016-03-13,1.1,7739.62,1855.25,429.47,1.74,5453.16,66.9,5386.26,0.0,organic,2016,StLouis
2015-01-18,1.44,2973.94,8.83,2513.36,0.0,451.75,143.33,308.42,0.0,organic,2015,Boise
2017-08-13,1.33,32817254.13,10952703.84,11154310.29,624963.41,10085276.59,6687661.77,3118889.17,278725.65,conventional,2017,TotalUS
2016-10-16,1.36,55053.59,1344.18,31561.93,21.67,22125.81,22125.81,0.0,0.0,conventional,2016,Syracuse
2017-03-26,0.85,67657.35,10129.43,1677.51,36.31,55814.1,55592.7,221.4,0.0,organic,2017,Denver
2017-05-14,1.33,1894833.35,874405.39,415178.47,7813.52,597435.97,535679.03,49821.03,11935.91,conventional,2017,Plains
2017-04-02,1.64,191988.18,31381.85,69457.56,17.3,91131.47,87215.5,3915.97,0.0,organic,2017,California
2017-10-08,1.32,7491.15,54.15,124.32,0.0,7312.68,7312.68,0.0,0.0,organic,2017,Syracuse
2017-10-01,1.55,421235.13,222683.91,45065.96,366.89,153118.37,101913.35,51196.55,8.47,conventional,2017,Atlanta
2015-10-18,2.21,4420.01,1353.82,2836.26,0.0,229.93,223.33,6.6,0.0,organic,2015,LasVegas
2017-12-10,1.42,35195.1,2456.22,5456.26,13.45,27269.17,1496.88,25762.95,9.34,organic,2017,Portland
2017-08-20,1.2,877603.13,113449.77,324067.53,13424.53,426661.3,88857.19,337802.85,1.26,conventional,2017,Denver
2015-09-13,1.95,25470.62,8641.1,8109.19,712.41,8007.92,7672.74,335.18,0.0,organic,2015,Southeast
2015-09-06,1.43,27271.95,3820.97,5153.61,11.45,18285.92,185.09,18100.83,0.0,organic,2015,Denver
2015-03-01,0.89,226951.64,3610.46,157400.74,18680.72,47259.72,14963.96,28229.86,4065.9,conventional,2015,CincinnatiDayton
2016-05-01,1.25,54382.38,490.82,27880.71,167.12,25843.73,280.71,25563.02,0.0,organic,2016,Seattle
2016-04-03,2.03,8108.18,1317.74,6587.37,0.0,203.07,203.07,0.0,0.0,organic,2016,Sacramento
2018-02-11,1.39,897178.36,131360.75,488374.4,154223.75,123219.46,85210.17,37063.73,945.56,conventional,2018,Chicago
2017-09-03,2.84,17417.97,176.24,2517.99,0.0,14723.74,1616.39,13002.18,105.17,organic,2017,Portland
2017-01-08,1.6,2916.96,189.89,1297.6,0.0,1429.47,1278.26,151.21,0.0,organic,2017,Indianapolis
2015-06-14,1.58,80790.46,3599.24,60044.76,0.0,17146.46,11975.99,5170.47,0.0,organic,2015,GreatLakes
2016-10-16,2.85,4317.31,707.37,2855.9,0.0,754.04,732.85,21.19,0.0,organic,2016,LasVegas
2018-01-21,0.84,1020913.2,505263.29,177911.4,9468.95,328269.56,118978.5,209131.06,160.0,conventional,2018,WestTexNewMexico
2016-06-26,1.28,497816.81,63778.16,323719.54,20456.9,89862.21,85807.21,0.0,4055.0,conventional,2016,NorthernNewEngland
2015-01-25,1.82,1925.46,1174.98,53.81,0.0,696.67,696.67,0.0,0.0,organic,2015,Orlando
2015-07-26,1.03,2995.57,0.0,1295.04,0.0,1700.53,40.0,1660.53,0.0,organic,2015,Louisville
2015-12-20,1.83,1742.99,1078.97,55.37,15.32,593.33,593.33,0.0,0.0,organic,2015,Jacksonville
2018-01-07,2.03,15204.66,76.07,4721.42,1.4,10405.77,10405.77,0.0,0.0,organic,2018,HartfordSpringfield
2015-01-11,0.93,274481.48,126092.05,101653.19,9591.88,37144.36,36874.44,269.92,0.0,conventional,2015,LasVegas
2017-11-19,1.23,152206.0,70695.0,6761.0,374.0,74375.0,58388.0,15987.0,0.0,conventional,2017,StLouis
2017-07-02,1.72,1304560.72,56685.05,733184.24,3145.41,511546.02,270378.6,223986.86,17180.56,conventional,2017,NewYork
2017-02-19,1.18,241012.17,68120.76,90486.17,3142.36,79262.88,78087.14,1175.74,0.0,conventional,2017,RichmondNorfolk
2015-02-08,1.03,433883.91,377256.38,17162.5,524.85,38940.18,18044.41,20895.77,0.0,conventional,2015,Atlanta
2017-04-30,1.48,324983.09,64498.25,50224.27,37837.43,172423.14,150695.49,11326.73,10400.92,conventional,2017,Detroit
2015-04-19,1.23,231777.27,157931.42,18812.23,205.89,54827.73,35504.7,19323.03,0.0,conventional,2015,Orlando
2017-06-18,1.03,223221.9,11623.93,96522.44,1944.09,113131.44,53306.73,58995.18,829.53,conventional,2017,Indianapolis
2015-12-20,1.89,2850.72,2169.48,70.88,0.0,610.36,610.36,0.0,0.0,organic,2015,Orlando
2016-09-25,1.53,3458790.86,446786.96,1993513.53,18241.6,1000248.77,950223.22,49098.88,926.67,conventional,2016,Northeast
2015-11-08,1.1,4205775.44,86385.14,3333003.32,4491.79,781895.19,645890.25,136004.94,0.0,conventional,2015,Northeast
2016-02-14,1.57,39730.5,14094.73,7433.77,388.89,17813.11,15792.13,2020.98,0.0,organic,2016,Southeast
2015-05-31,1.12,543908.18,244319.84,185303.96,14394.68,99889.7,99789.03,97.35,3.32,conventional,2015,Seattle
2015-06-14,2.0,22931.78,5012.28,14260.6,923.15,2735.75,2735.75,0.0,0.0,organic,2015,NewYork
2015-03-08,1.52,12545.98,8912.48,1115.21,0.0,2518.29,2513.33,4.96,0.0,organic,2015,PhoenixTucson
2015-06-21,1.02,35734613.9,14699604.93,13244466.6,1326422.56,6464119.81,5517909.51,898027.46,48182.84,conventional,2015,TotalUS
2015-03-29,1.78,5373.53,389.81,2583.24,1021.05,1379.43,1363.5,15.93,0.0,organic,2015,RaleighGreensboro
2015-06-28,1.33,11792.51,9252.18,434.28,0.0,2106.05,2106.05,0.0,0.0,organic,2015,DallasFtWorth
2017-11-26,1.66,11834.89,344.14,3863.03,0.0,7627.72,6495.07,1132.65,0.0,organic,2017,Atlanta
2015-05-24,1.84,4440.45,75.43,178.79,15.02,4171.21,4171.21,0.0,0.0,organic,2015,HarrisburgScranton
2017-03-12,2.09,18294.75,138.51,1200.03,0.0,16956.21,15584.72,1371.49,0.0,organic,2017,Boston
2016-07-24,1.04,150126.91,45204.04,41843.9,61.47,63017.5,49239.71,9662.79,4115.0,conventional,2016,Roanoke
2015-02-08,1.76,4172.75,253.27,1031.48,7.81,2880.19,2880.19,0.0,0.0,organic,2015,Philadelphia
2015-08-23,1.06,261084.13,131414.8,84541.6,4561.64,40566.09,38541.74,2024.35,0.0,conventional,2015,LasVegas
2018-01-07,1.73,10293.36,1701.33,2012.1,0.0,6579.93,6553.06,26.87,0.0,organic,2018,LasVegas
2017-05-21,1.38,100256.85,2307.02,86817.51,334.01,10798.31,5338.56,5203.08,256.67,conventional,2017,Albany
2016-11-27,1.45,265590.66,92933.81,61345.38,41.71,111269.76,52267.61,59002.15,0.0,conventional,2016,Tampa
2015-11-08,1.04,2503008.26,568612.19,1248271.45,228267.05,457857.57,402488.58,52180.99,3188.0,conventional,2015,Midsouth
2017-08-06,1.83,1059971.14,112592.04,236015.15,1552.51,709619.31,598479.83,111139.48,0.0,organic,2017,TotalUS
2017-07-02,1.2,12497.92,163.03,3207.0,0.0,9127.89,1961.11,7166.78,0.0,organic,2017,Nashville
2015-07-12,1.27,59760.16,42967.8,5971.21,0.0,10821.15,7288.89,3532.26,0.0,organic,2015,SouthCentral
2016-12-18,1.42,7232.71,913.95,2218.81,0.0,4099.95,4088.72,11.23,0.0,organic,2016,LasVegas
2017-03-05,1.55,270877.61,159001.85,39733.35,36.19,72106.22,41112.34,30993.88,0.0,conventional,2017,Orlando
2018-03-11,1.35,7949.82,71.89,283.8,0.0,7594.13,7573.34,20.79,0.0,organic,2018,MiamiFtLauderdale
2015-03-22,1.52,3345.52,169.24,2320.53,381.39,474.36,40.0,434.36,0.0,organic,2015,RichmondNorfolk
2016-04-03,0.89,316709.44,183584.86,29117.49,4574.45,99432.64,80521.66,18910.98,0.0,conventional,2016,NewOrleansMobile
2017-02-19,1.28,17934.06,4394.0,4602.73,0.0,8937.33,8929.66,7.67,0.0,organic,2017,PhoenixTucson
2017-03-05,1.31,326142.89,137486.85,76876.57,4078.4,107701.07,78628.74,29047.33,25.0,conventional,2017,SouthCarolina
2018-02-11,1.69,233976.66,10690.15,28304.93,798.88,194182.7,175554.11,18628.59,0.0,organic,2018,Northeast
2015-08-09,1.66,13132.64,3946.7,4109.96,836.42,4239.56,4225.93,13.63,0.0,organic,2015,BaltimoreWashington
2018-03-11,1.27,5214137.33,412621.66,3066433.39,6214.63,1728867.65,1436116.22,279239.21,13512.22,conventional,2018,Northeast
2016-10-16,1.27,138921.48,10968.01,60049.75,1952.54,65951.18,35703.64,30247.54,0.0,conventional,2016,Indianapolis
2017-05-07,2.13,21753.01,964.17,9975.92,229.32,10583.6,10561.56,22.04,0.0,organic,2017,BaltimoreWashington
2015-07-26,1.03,216611.18,2474.11,139527.28,5691.94,68917.85,24769.87,43020.67,1127.31,conventional,2015,CincinnatiDayton
2016-09-25,1.35,1419113.4,673110.96,360990.42,5573.18,379438.84,333274.27,39397.54,6767.03,conventional,2016,Plains
2015-08-02,2.21,1979.87,1338.04,61.55,27.35,552.93,552.93,0.0,0.0,organic,2015,Jacksonville
2018-02-11,1.87,7802.04,2208.31,3192.62,0.0,2401.11,2401.11,0.0,0.0,organic,2018,Sacramento
2018-02-04,1.41,135996.73,29097.18,3815.01,0.0,103084.54,96116.6,6967.94,0.0,organic,2018,SouthCentral
2015-10-11,0.99,362400.65,110374.23,105188.14,72960.79,73877.49,68721.34,1222.93,3933.22,conventional,2015,Detroit
2017-04-16,2.35,6274.05,2025.64,3501.53,0.0,746.88,743.55,3.33,0.0,organic,2017,Sacramento
2015-04-19,1.23,818816.7,134592.31,584922.85,25208.79,74092.75,72532.18,1560.57,0.0,conventional,2015,SanFrancisco
2016-11-27,1.6,2084.95,15.57,2.71,0.0,2066.67,2036.67,30.0,0.0,organic,2016,MiamiFtLauderdale
2016-12-25,0.89,5333.76,24.44,1081.6,0.0,4227.72,23.76,4203.96,0.0,organic,2016,Spokane
2015-12-13,0.95,216119.35,101042.61,68490.51,4942.71,41643.52,33834.13,7809.39,0.0,conventional,2015,LasVegas
2017-05-28,1.79,7101.2,1104.19,125.33,0.0,5871.68,4797.54,1074.14,0.0,organic,2017,Tampa
2015-07-05,1.54,86288.07,3459.78,64726.47,0.0,18101.82,6963.33,11138.49,0.0,organic,2015,GreatLakes
2016-11-27,1.52,58171.89,2793.99,47106.18,18.14,8253.58,7973.98,279.6,0.0,conventional,2016,Albany
2017-08-06,2.11,13548.81,37.14,4371.88,0.0,9139.79,9127.56,12.23,0.0,organic,2017,HartfordSpringfield
2015-05-17,1.42,16514.55,7604.41,5425.94,0.0,3484.2,1936.67,1547.53,0.0,organic,2015,WestTexNewMexico
2015-03-22,1.95,964.25,76.53,841.88,0.0,45.84,3.33,42.51,0.0,organic,2015,Indianapolis
2016-11-06,1.92,9664.27,208.66,3144.06,728.54,5583.01,5234.36,348.65,0.0,organic,2016,Charlotte
2015-03-22,1.84,7771.97,2209.54,3525.73,0.0,2036.7,2036.7,0.0,0.0,organic,2015,WestTexNewMexico
2015-01-25,1.17,194086.08,54046.97,75205.48,8644.27,56189.36,45878.25,10311.11,0.0,conventional,2015,RichmondNorfolk
2016-08-28,1.07,168757.98,71113.29,34419.8,2593.07,60631.82,57069.78,1842.04,1720.0,conventional,2016,Columbus
2015-12-27,1.33,64236.62,1036.74,54454.85,48.16,8696.87,8603.62,93.25,0.0,conventional,2015,Albany
2016-06-26,1.91,115923.75,5040.13,25774.91,533.88,84574.83,74389.86,10184.97,0.0,organic,2016,Northeast
2017-01-15,2.09,42233.25,6002.05,18195.1,117.02,17919.08,17791.92,127.16,0.0,organic,2017,NewYork
2015-03-15,1.12,68533.2,27916.18,27507.13,27.89,13082.0,1813.33,11268.67,0.0,organic,2015,Denver
2018-02-04,1.55,62817.64,2624.36,15773.81,4.95,44414.52,32571.57,11842.95,0.0,organic,2018,Plains
2016-10-09,1.58,4094.16,1007.71,152.41,0.0,2934.04,1006.67,1927.37,0.0,organic,2016,Tampa
2016-02-21,0.82,112075.27,16913.21,27398.67,2940.94,64822.45,64778.72,12.72,31.01,conventional,2016,Spokane
2017-12-24,0.99,1060456.59,565235.94,203334.65,4651.33,287234.67,204606.58,82552.28,75.81,conventional,2017,DallasFtWorth
2016-11-13,1.82,184928.64,3119.08,129123.05,107.47,52579.04,52391.67,187.37,0.0,conventional,2016,HartfordSpringfield
2017-08-27,1.08,645080.71,432526.95,65673.79,6963.17,139916.8,100976.02,38460.78,480.0,conventional,2017,WestTexNewMexico
2015-10-04,1.19,1849.29,305.21,265.77,0.0,1278.31,996.34,281.97,0.0,organic,2015,Pittsburgh
2017-02-05,1.72,1753.35,26.75,223.33,0.0,1503.27,1503.27,0.0,0.0,organic,2017,Albany
2016-11-20,1.62,240655.78,4755.3,168091.33,122.4,67686.75,66362.72,1324.03,0.0,conventional,2016,HartfordSpringfield
2016-02-14,1.0,803120.71,45558.04,501188.76,131202.78,125171.13,106296.76,18322.72,551.65,conventional,2016,Chicago
2017-05-21,1.44,155818.85,86716.2,14543.35,99.54,54459.76,25647.12,28151.81,660.83,conventional,2017,Jacksonville
2015-12-27,1.57,1155.71,120.88,18.16,0.0,1016.67,1016.67,0.0,0.0,organic,2015,MiamiFtLauderdale
2018-01-28,1.07,566134.81,168171.75,256042.84,16669.82,125250.4,118366.92,4446.82,2436.66,conventional,2018,SanDiego
2016-04-10,2.05,7871.28,1570.39,5977.15,0.0,323.74,323.74,0.0,0.0,organic,2016,Sacramento
2016-12-04,0.84,237639.3,108397.57,42477.66,5532.03,81232.04,76008.08,5158.75,65.21,conventional,2016,Columbus
2017-12-24,1.24,234520.01,63831.1,66599.45,6232.61,97856.85,60969.97,36710.21,176.67,conventional,2017,LasVegas
2015-03-01,1.02,3566752.43,353818.94,2135517.89,478701.64,598713.96,462539.26,88541.92,47632.78,conventional,2015,GreatLakes
2017-04-09,1.5,327808.93,197024.0,48831.23,64.88,81888.82,47099.1,34786.39,3.33,conventional,2017,Tampa
2017-04-16,2.08,14043.34,940.85,9921.7,0.0,3180.79,560.0,2620.79,0.0,organic,2017,SanDiego
2017-08-27,2.17,141033.09,6349.61,41161.57,688.15,92833.76,81240.44,11593.32,0.0,organic,2017,Midsouth
2017-10-01,1.63,249920.93,67533.05,96920.94,4787.85,80679.09,76700.96,3978.13,0.0,conventional,2017,RaleighGreensboro
2016-11-20,1.33,117299.16,50017.12,21270.55,1335.91,44675.58,43073.72,1601.86,0.0,conventional,2016,Columbus
2015-12-27,1.05,2065131.33,435246.31,1022861.71,103811.97,503211.34,464119.16,35717.26,3374.92,conventional,2015,Midsouth
2017-02-19,0.9,226000.27,4432.89,66308.19,0.0,155259.19,29892.25,125366.94,0.0,organic,2017,GreatLakes
2016-02-07,1.93,26088.82,1240.75,24785.95,0.0,62.12,62.12,0.0,0.0,organic,2016,SanFrancisco
2016-12-04,1.54,301329.5,12336.39,195612.1,845.53,92535.48,86813.13,5539.85,182.5,conventional,2016,Philadelphia
2016-02-07,0.76,52288697.89,16573573.78,20470572.61,2546439.11,12698112.39,9083373.04,3373077.87,241661.48,conventional,2016,TotalUS
2016-02-28,0.82,496972.61,233309.57,93393.19,222.23,170047.62,51303.36,118744.26,0.0,conventional,2016,Orlando
2016-11-06,1.55,174837.42,40523.19,82049.79,151.56,52112.88,51326.63,756.25,30.0,conventional,2016,HarrisburgScranton
2015-12-27,1.72,7422.47,5038.15,906.49,0.0,1477.83,1324.33,153.5,0.0,organic,2015,PhoenixTucson
2015-11-01,1.16,81573.97,1523.62,60507.97,1706.56,17835.82,12000.07,5835.75,0.0,conventional,2015,Pittsburgh
2016-07-10,0.92,560865.26,240109.35,95457.09,256.2,225042.62,146617.68,78213.83,211.11,conventional,2016,Atlanta
2015-01-25,1.32,98722.79,1847.59,70060.41,2397.99,24416.8,17599.77,6817.03,0.0,conventional,2015,Pittsburgh
2016-08-07,2.37,27155.2,4520.35,16430.44,1881.12,4323.29,4249.64,73.65,0.0,organic,2016,NewYork
2016-05-01,0.68,679213.01,221162.07,221265.53,23602.94,213182.47,57334.52,155614.62,233.33,conventional,2016,SanDiego
2017-10-01,1.62,48973.13,2863.92,5844.08,56.27,40208.86,40203.04,5.82,0.0,organic,2017,BaltimoreWashington
2017-04-23,1.26,166919.21,70224.87,19859.62,1525.47,75309.25,72832.23,2452.44,24.58,conventional,2017,Columbus
2015-01-18,0.67,1088608.66,811662.62,200514.36,5643.07,70788.61,70788.61,0.0,0.0,conventional,2015,PhoenixTucson
2016-11-13,1.38,323761.18,124544.12,69065.25,148.09,130003.72,63858.93,66144.79,0.0,conventional,2016,Tampa
2018-02-04,1.46,35123.48,2697.49,4591.06,0.0,27834.93,1185.52,26586.83,62.58,organic,2018,Portland
2017-02-26,1.57,60421.42,1108.5,40969.38,4.3,18339.24,18169.46,8.67,161.11,conventional,2017,Syracuse
2015-06-28,0.7,955510.57,668071.26,176318.03,4419.34,106701.94,84853.81,21848.13,0.0,conventional,2015,PhoenixTucson
2015-08-16,1.35,9699.79,7995.26,74.77,0.0,1629.76,1550.0,79.76,0.0,organic,2015,Houston
2016-08-14,1.41,114328.4,2645.81,72836.99,71.45,38774.15,37629.15,0.0,1145.0,conventional,2016,BuffaloRochester
2016-10-30,2.57,5647.48,593.81,4865.11,8.56,180.0,176.67,3.33,0.0,organic,2016,WestTexNewMexico
2017-08-27,1.66,653598.86,51628.46,402657.24,5171.88,194141.28,192627.66,800.29,713.33,conventional,2017,BaltimoreWashington
2017-02-26,0.7,877633.92,134185.56,153225.87,17614.85,572607.64,352429.69,219524.32,653.63,conventional,2017,Portland
2016-04-17,1.56,1228.73,11.78,670.27,0.0,546.68,306.67,240.01,0.0,organic,2016,Boise
2015-01-25,0.8,720800.61,519142.82,124248.86,10573.29,66835.64,65072.69,1762.95,0.0,conventional,2015,WestTexNewMexico
2016-05-01,1.09,21668.3,7176.13,965.49,0.0,13526.68,11158.19,2368.49,0.0,organic,2016,DallasFtWorth
2016-09-04,1.93,2088.07,645.19,996.54,0.0,446.34,22.53,423.81,0.0,organic,2016,Spokane
2016-07-03,1.1,663580.48,101636.27,179739.71,10770.71,371433.79,371093.38,225.23,115.18,conventional,2016,Seattle
2017-11-05,1.28,2880937.37,797195.7,1081492.86,20209.95,982038.86,821114.39,159168.35,1756.12,conventional,2017,Midsouth
2015-03-22,1.0,366680.0,218785.98,48984.19,15237.87,83671.96,71610.52,12061.44,0.0,conventional,2015,SouthCarolina
2015-09-13,1.62,2353.2,310.87,107.29,0.0,1935.04,1935.04,0.0,0.0,organic,2015,NewOrleansMobile
2016-03-27,1.35,16902.98,1329.74,9842.92,4.76,5725.56,1289.57,4435.99,0.0,organic,2016,SanDiego
2017-11-26,1.76,177222.64,19932.06,35313.11,178.4,121799.07,56364.39,65168.89,265.79,organic,2017,West
2015-09-20,1.33,69759.01,1028.03,59313.12,150.5,9267.36,8489.1,778.26,0.0,conventional,2015,Albany
2015-09-06,1.58,14379.6,2634.99,5041.08,717.8,5985.73,5977.42,8.31,0.0,organic,2015,BaltimoreWashington
2017-03-05,1.23,8150.41,1233.15,462.58,0.0,6454.68,382.99,6071.69,0.0,organic,2017,StLouis
2015-10-25,1.11,59874.45,29521.58,10089.82,6551.57,13711.48,13660.98,0.0,50.5,conventional,2015,Boise
2016-03-13,1.12,299527.55,82406.98,42593.59,65646.79,108880.19,66513.73,32804.22,9562.24,conventional,2016,Detroit
2015-05-31,1.72,2091.42,943.29,5.85,0.0,1142.28,1142.28,0.0,0.0,organic,2015,Tampa
2016-07-31,1.33,273951.5,59207.74,116645.19,25331.72,72766.85,68455.47,1258.6,3052.78,conventional,2016,RaleighGreensboro
2015-11-22,1.66,9580.4,15.45,78.44,0.0,9486.51,9486.51,0.0,0.0,organic,2015,NorthernNewEngland
2018-02-25,1.37,836294.71,104218.01,479773.13,4765.7,247537.87,243370.62,3930.59,236.66,conventional,2018,BaltimoreWashington
2017-03-19,1.5,7892.34,695.09,3641.0,0.0,3556.25,2434.3,1121.95,0.0,organic,2017,Columbus
2016-10-30,1.68,3139833.5,1126017.42,1186843.99,92064.47,734907.62,686375.28,25241.6,23290.74,conventional,2016,California
2016-07-31,1.03,214273.18,54119.45,28847.85,229.71,131076.17,109459.43,6537.25,15079.49,conventional,2016,StLouis
2015-09-06,0.98,98154.04,2188.71,65116.35,3287.09,27561.89,10648.23,16180.34,733.32,conventional,2015,Louisville
2015-01-25,0.8,1008295.47,649344.32,271152.06,9610.83,78188.26,60158.3,18029.96,0.0,conventional,2015,DallasFtWorth
2017-11-19,1.5,89083.0,28168.0,17531.0,1896.0,41488.0,35828.0,5660.0,0.0,conventional,2017,Pittsburgh
2017-12-03,1.56,25457.57,7042.76,178.32,0.0,18236.49,18166.49,70.0,0.0,organic,2017,Houston
2017-01-08,1.56,4991.69,579.67,2132.29,0.0,2279.73,2139.81,139.92,0.0,organic,2017,Columbus
2015-12-20,1.59,3569.54,47.01,3008.82,0.0,513.71,495.93,17.78,0.0,organic,2015,Roanoke
2015-08-09,1.23,234070.7,42925.31,65067.83,44441.11,81636.45,81028.63,607.82,0.0,conventional,2015,RaleighGreensboro
2017-06-04,1.31,2136102.71,958508.87,499135.71,11013.14,667444.99,620312.74,35312.21,11820.04,conventional,2017,Plains
2015-04-12,1.39,43407.79,17119.09,17886.3,0.0,8402.4,8402.4,0.0,0.0,organic,2015,LosAngeles
2016-07-17,1.02,5787378.41,1883575.14,1304616.13,95086.4,2504100.74,1822960.0,665247.85,15892.89,conventional,2016,West
2017-09-03,2.26,77686.48,2180.86,19175.72,171.85,56158.05,40265.41,15892.64,0.0,organic,2017,Southeast
2015-02-01,0.68,1391089.32,786166.9,495262.11,18855.32,90804.99,79314.06,11474.72,16.21,conventional,2015,DallasFtWorth
2017-05-21,2.62,12234.45,107.67,4361.38,12.42,7752.98,7752.98,0.0,0.0,organic,2017,HartfordSpringfield
2016-05-01,0.81,237679.37,117137.23,37442.51,1425.99,81673.64,49536.04,32137.6,0.0,conventional,2016,Nashville
2016-12-25,0.93,23425.81,5412.78,884.75,75.54,17052.74,14897.14,2155.6,0.0,organic,2016,Denver
2016-07-03,1.0,106600.14,2398.42,64636.42,1810.55,37754.75,18047.85,15818.57,3888.33,conventional,2016,Louisville
2017-04-02,1.67,129499.97,4585.96,58475.37,2227.82,64210.82,36145.43,28065.39,0.0,organic,2017,Midsouth
2017-09-10,1.68,135633.34,54122.63,19954.7,989.94,60566.07,52387.6,7866.62,311.85,conventional,2017,Columbus
2015-09-06,1.02,232157.91,2462.55,154106.32,8956.92,66632.12,19499.39,45312.94,1819.79,conventional,2015,CincinnatiDayton
